,api_id,source_api_id,api_name,source_name
5938,42672,765387,las189962,AACT
5939,42678,CHEMBL3545272,las-190792,ChEMBL
5940,42683,616071,las41004,AACT
5941,42690,722051,las41005,AACT
5942,42691,769429,las41007,AACT
5943,42694,510436,las41008,AACT
5944,42722,646697,lasilactone,AACT
5945,42729,216416,lasofoxifene,WITHDRAWN
5946,42735,569630,last 5 amino acids of glp-1,AACT
5947,42737,733865,lasw1510,AACT
5948,42738,674760,lasw1835,AACT
5949,42795,DB00248,cabergoline,repoDB
5950,42806,523137,buccal fat pad derived cells,AACT
5951,42815,548281,lavender,AACT
5952,42816,DB12884,lavoltidine,DrugBank
5953,42825,500717,lb-100,AACT
5954,42827,CHEMBL877,tranexamic acid,ChEMBL
5955,42828,736793,lb80380,AACT
5956,42837,739394,lbh581,AACT
5957,42847,636954,lbr-101,AACT
5958,42850,702441,lbsa0103,AACT
5959,42852,735750,lbvh0101,AACT
5960,42861,865994,lc002,AACT
5961,42867,700309,lc23-1306,AACT
5962,42868,630660,lc28-0126,AACT
5963,42872,721715,lc350189,AACT
5964,42885,DB12085,lcl-161,DrugBank
5965,42896,740562,krill oil,AACT
5966,42900,747502,lactobacillus casei var. rhamnosus,AACT
5967,42914,687734,ld02gifro,AACT
5968,42916,557844,cytarabine,AACT
5969,42931,684183,ldla202,AACT
5970,42932,1545,landiolol hydrochloride,Drug Central
5971,42938,DB09027,ledipasvir,repoDB
5972,42959,674173,azadirachta indica extract,AACT
5973,42962,DB11914,lebrikizumab,DrugBank
5974,42971,595834,ledebouriella root,AACT
5975,42982,,ribociclib,nme
5976,42987,501603,leeches,AACT
5977,42988,599529,allium ampeloprasum,AACT
5978,42989,DB12825,lefamulin,DrugBank
5979,43001,DB04863,lefradafiban,DrugBank
5980,43018,DB11951,lemborexant,DrugBank
5981,43024,DB04980,lemuteporfin,DrugBank
5982,43091,621302,lentiglobin bb305,AACT
5983,43092,2987,lentinan,Drug Central
5984,43093,531095,lentivirus vector ccr5 shrna/trim5alpha/tar decoy-transduced autologous cd34-positive hematopoietic progenitor cells,AACT
5985,43094,594755,lentivirus vector rhiv7-shi-tar-ccr5rz-transduced hematopoietic progenitor cells,AACT
5986,43096,DB09078,lenvatinib,repoDB
5987,43105,549121,leo 124249,AACT
5988,43109,587403,leo 130852a,AACT
5989,43111,800619,leo 19123,AACT
5990,43112,753191,leo 22811,AACT
5991,43113,767295,leo 27847,AACT
5992,43115,729790,leo 27989,AACT
5993,43121,623178,leo32731,AACT
5994,43125,610702,leo 39652,AACT
5995,43126,582899,leo 43204,AACT
5996,43139,589018,leo 80185,AACT
5997,43145,767259,leo 80190,AACT
5998,43146,646609,leo 90100,AACT
5999,43155,730255,leo 90105,AACT
6000,43162,554832,lepidium meyenii walp,AACT
6001,43163,DB00001,lepirudin,repoDB
6002,43169,CHEMBL3133037,leq-506,ChEMBL
6003,43170,DB04973,lerafaon,DrugBank
6004,43183,CHEMBL2108421,leridistim,ChEMBL
6005,43184,DB12964,lerisetron,DrugBank
6006,43185,DB11649,lersivirine,DrugBank
6007,43207,853104,lessertia fructescens,AACT
6008,43208,CHEMBL603469,lestaurtinib,ChEMBL
6009,43211,DB12663,letrazuril,DrugBank
6010,43270,733833,multikine,AACT
6011,43271,596453,leukocytes,AACT
6012,43273,DB11858,"s-{(1r,2e,4e,6z,9z)-1-[(1s)-4-carboxy-1-hydroxybutyl]pentadeca-2,4,6,9-tetraen-1-yl}-l-cysteinylglycine",DrugBank
6013,43320,902079,leuvectin,AACT
6014,43339,26879,levamisole,WITHDRAWN
6015,43342,4099,levamlodipine malate,Drug Central
6016,43373,607782,levo phencynonate hydrochloride,AACT
6017,43378,,levocarnitine,nme
6018,43424,DB01106,levocabastine,repoDB
6019,43429,DB00583,l-carnitine,repoDB
6020,43430,520075,levocept,AACT
6021,43530,DB00650,leucovorin,repoDB
6022,43535,72287,levomepromazine,WITHDRAWN
6023,43591,599716,levophencynonate,AACT
6024,43594,DB00854,levorphanol,repoDB
6025,43598,DB00922,levosimendan,repoDB
6026,43619,439357,levovist,PubChem
6027,43630,DB12578,lexaptepid pegol,DrugBank
6028,43631,CHEMBL1743036,lexatumumab,ChEMBL
6029,43635,688373,lez763,AACT
6030,43638,DB01395,drospirenone,repoDB
6031,43639,724639,lfa102,AACT
6032,43640,755611,lfb-r603,AACT
6033,43641,633615,lff269,AACT
6034,43642,738114,lff571,AACT
6035,43643,700269,lfg316,AACT
6036,43648,919007,lfx453,AACT
6037,43651,820503,lgd-4665,AACT
6038,43652,524017,lgd-6972,AACT
6039,43659,44814409,pim447,PubChem
6040,43661,722984,lgk974,AACT
6041,43662,642261,lgt209,AACT
6042,43668,629792,lha510,AACT
6043,43681,847986,lht344,AACT
6044,43682,659630,lhw090,AACT
6045,43690,3321,r-75251,Drug Central
6046,43691,884304,liatermin,AACT
6047,43696,859914,libertal,AACT
6048,43697,620254,libramed,AACT
6049,43710,576002,licorice root extract,AACT
6050,43870,CHEMBL363387,lidorestat,ChEMBL
6051,43873,DB08860,pitavastatin,repoDB
6052,43900,DB12448,lifibrol,DrugBank
6053,43901,,xiidra,nme
6054,43915,497495,au-011,AACT
6055,43923,662452,lik066,AACT
6056,43927,756272,lim-0705,AACT
6057,43929,1581,limaprost,Drug Central
6058,43933,620339,limbal stem cells,AACT
6059,43939,DB08890,linaclotide,repoDB
6060,44005,845590,lingzhi,AACT
6061,44028,908429,lipid a,AACT
6062,44031,498411,lipid emulsion,AACT
6063,44038,860150,lipid-lowing tea,AACT
6064,44041,837144,lipidem,AACT
6065,44056,820100,lipohydroxy acid,AACT
6066,44060,562792,lipo-202,AACT
6067,44062,584811,lipo-merit,AACT
6068,44077,883002,lipo-4,AACT
6069,44079,832696,lipoplus,AACT
6070,44087,594694,lipoprostaglandin e1,AACT
6071,44094,727420,liposomal amikacin,AACT
6072,44097,843022,liposomal amphotericin b,AACT
6073,44107,845851,liposomal annamycin,AACT
6074,44108,CHEMBL803,depocyt,ChEMBL
6075,44117,544085,liposomal cisplatin,AACT
6076,44118,621521,liposomal curcumin,AACT
6077,44119,665084,liposomal cytarabine,AACT
6078,44121,875603,liposomal daunorubicin,AACT
6079,44122,CHEMBL1563,daunoxome,ChEMBL
6080,44131,901908,liposomal interleukin-2,AACT
6081,44133,657311,liposomal iron,AACT
6082,44134,767457,liposomal lidocaine,AACT
6083,44135,893275,liposomal lurtotecan,AACT
6084,44136,761651,liposomal meglumine antimoniate,AACT
6085,44138,902110,liposomal nddp,AACT
6086,44139,784928,liposomal paclitaxel,AACT
6087,44142,761652,liposomal paromomycin,AACT
6088,44143,827982,liposomal pegylated doxorubicin,AACT
6089,44144,690606,liposomal prednisolone,AACT
6090,44145,885232,liposomal sn-38,AACT
6091,44146,905452,liposomal t4n5,AACT
6092,44153,746694,liposomal botulinum toxin a,AACT
6093,44155,896245,liposomal mitoxantrone,AACT
6094,44156,743966,liposomal docetaxel,AACT
6095,44170,802881,lipotecan,AACT
6096,44172,761472,lipovaxin,AACT
6097,44174,734610,lippia alba,AACT
6098,44175,DB05391,liposomal prostaglandin e1,DrugBank
6099,44176,DB05330,altu-135,DrugBank
6100,44189,DB06612,mepolizumab,repoDB
6101,44193,757387,liquid nitrogen,AACT
6102,44232,DB11754,lirilumab,DrugBank
6103,44285,114959,listerine,PubChem
6104,44290,DB01356,lithium,repoDB
6105,44313,562189,liugan shuangjie heji,AACT
6106,44314,661206,liuwei dihuang,AACT
6107,44323,819278,live hookworm larvae,AACT
6108,44347,DB09265,lixisenatide,repoDB
6109,44352,CHEMBL49429,lixivaptan,ChEMBL
6110,44353,690949,ljm716,AACT
6111,44354,570010,ljn452,AACT
6112,44355,594632,ljpc-501,AACT
6113,44356,602222,lka651,AACT
6114,44358,913370,ll37,AACT
6115,44367,529408,lmb-100,AACT
6116,44371,898172,lmb-9,AACT
6117,44372,912474,lmb763,AACT
6118,44374,591039,lme636,AACT
6119,44378,586518,lmg324,AACT
6120,44379,757337,lmi 1195,AACT
6121,44381,603955,lmi070,AACT
6122,44383,595209,lml134,AACT
6123,44384,916134,lmp 400,AACT
6124,44385,925183,lmp 776,AACT
6125,44386,891012,lmp1/2 ctls,AACT
6126,44389,624756,lmp2a-loaded conventional dc vaccine,AACT
6127,44391,500318,lmp744,AACT
6128,44402,917722,lna043,AACT
6129,44416,781690,lnk-754,AACT
6130,44417,616900,lnp1892,AACT
6131,44420,529443,lo2a,AACT
6132,44421,543727,load703,AACT
6133,44428,540995,tris-acryl gelatin,AACT
6134,44434,DB05137,lobeline,DrugBank
6135,44436,DB09198,lobeglitazone,repoDB
6136,44438,DB12531,lobucavir,DrugBank
6137,44450,1579,lidocaine hydrochloride,Drug Central
6138,44520,4569,pandel,Drug Central
6139,44526,DB11927,lodenafil carbonate,DrugBank
6140,44527,510467,lodivikar,AACT
6141,44537,DB04948,lofexidine,repoDB
6142,44546,717585,lolium allergen extract,AACT
6143,44548,DB12769,lometrexol,DrugBank
6144,44562,CHEMBL146032,lonaprisan,ChEMBL
6145,44602,613868,factor viii fc fusion protein,AACT
6146,44604,DB09099,somatostatin,repoDB
6147,44615,596946,longevinex,AACT
6148,44616,1598,lonidamine,Drug Central
6149,44622,610446,lop628,AACT
6150,44623,563021,lopain,AACT
6151,44737,DB12130,lorlatinib,DrugBank
6152,44738,1608,n-methyllorazepam,Drug Central
6153,44847,645278,lotus leaf,AACT
6154,44848,703452,louxiangdan tongxin,AACT
6155,44914,DB06216,asenapine,repoDB
6156,44917,659446,astragalus,AACT
6157,44966,739816,ge gen qin lian,AACT
6158,44967,642352,sailuotong,AACT
6159,45085,628523,low molecular weight iron dextran,AACT
6160,45086,797227,low molecular weight sulfated dextran,AACT
6161,45146,649210,mk-8351,AACT
6162,45148,550625,fuganlin,AACT
6163,45182,562151,anti-influenza plasma,AACT
6164,45195,620696,renasol,AACT
6165,45212,DB09212,loxoprofen,repoDB
6166,45218,717720,lp-08,AACT
6167,45249,2555,talaporfin sodium,Drug Central
6168,45255,923282,lsz102,AACT
6169,45258,DB12398,naproxen etemesil,DrugBank
6170,45261,DB12252,pg-701,DrugBank
6171,45264,542815,ltt462,AACT
6172,45265,DB12711,ltx-109,DrugBank
6173,45268,DB12748,ltx-315,DrugBank
6174,45273,650646,lu 177,AACT
6175,45275,765997,lu aa24493,AACT
6176,45278,820464,lu aa34893,AACT
6177,45279,799725,lu aa39959,AACT
6178,45280,551250,lu ae04621,AACT
6179,45285,613473,lu af11167,AACT
6180,45288,587970,lu af20513,AACT
6181,45293,639319,lu177-dota-girentuximab,AACT
6182,45303,DB12792,endura,DrugBank
6183,45307,483894,hydroxypropyl guar,AACT
6184,45308,837769,lubriderm,AACT
6185,45325,513865,lucerastat,AACT
6186,45337,736102,luffa operculate,AACT
6187,45341,DB08933,luliconazole,repoDB
6188,45346,575745,lum001,AACT
6189,45347,580958,lum015,AACT
6190,45348,,orkambi,nme
6191,45372,,coartem,nme
6192,45379,915023,lumicitabine,AACT
6193,45382,CHEMBL2109151,gomiliximab,ChEMBL
6194,45388,DB01283,lumiracoxib,repoDB
6195,45404,902233,lung tumor associated antigen,AACT
6196,45406,DB12622,lupeol,DrugBank
6197,45416,DB12490,forigerimod,DrugBank
6198,45436,DB12674,lurbinectedin,DrugBank
6199,45438,DB12222,lurtotecan,DrugBank
6200,45440,4891,ts-071,Drug Central
6201,45441,DB12281,luspatercept,DrugBank
6202,45442,5059,s-888711,Drug Central
6203,45459,905804,lu177 monoclonal antibody cc49,AACT
6204,45460,888457,lu177 monoclonal antibody j591,AACT
6205,45461,538147,lutetium-177 octreotate,AACT
6206,45472,630667,luz11,AACT
6207,45484,DB05199,lx1031,DrugBank
6208,45489,DB04943,lx201,DrugBank
6209,45504,DB05180,lx6171,DrugBank
6210,45507,700122,lx7101,AACT
6211,45508,910539,lxh254,AACT
6212,45510,907186,lxr015-1,AACT
6213,45511,558085,lxs196,AACT
6214,45512,632660,ly03003,AACT
6215,45513,632659,ly03004,AACT
6216,45514,632655,ly03005,AACT
6217,45515,885898,ly041001,AACT
6218,45516,DB00472,fluoxetine,repoDB
6219,45518,DB11913,ly-2090314,DrugBank
6220,45529,852568,ly2189102,AACT
6221,45533,DB09184,edivoxetine,DrugBank
6222,45537,DB05165,ly2275796,DrugBank
6223,45538,744441,ly2300559,AACT
6224,45539,684725,ly2334737,AACT
6225,45540,753591,ly2382770,AACT
6226,45541,735451,ly2393910,AACT
6227,45542,531757,ly2403021,AACT
6228,45544,656563,ly2405319,AACT
6229,45552,795255,ly2428757,AACT
6230,45553,DB11569,ixekizumab,repoDB
6231,45554,DB12573,ly-2452473,DrugBank
6232,45555,44129648,ly2456302,PubChem
6233,45560,553561,ly2503029,AACT
6234,45561,711865,ly2510924,AACT
6235,45563,DB12560,blosozumab,DrugBank
6236,45566,DB12690,ly-2584702,DrugBank
6237,45569,795094,ly2590443,AACT
6238,45570,764289,ly2599506,AACT
6239,45571,556255,ly2599666,AACT
6240,45575,736235,ly2608204,AACT
6241,45578,42636651,ly2623091,PubChem
6242,45579,750200,ly2624587,AACT
6243,45580,11567064,ly2624803,PubChem
6244,45584,509279,ly2775240,AACT
6245,45585,637317,ly2780301,AACT
6246,45590,790641,ly2811376,AACT
6247,45591,726968,ly2828360,AACT
6248,45598,553633,ly2880070,AACT
6249,45599,722021,ly2881835,AACT
6250,45600,49837968,ly2886721,PubChem
6251,45603,671998,ly2922083,AACT
6252,45604,656930,ly2922470,AACT
6253,45605,640739,ly2928057,AACT
6254,45607,52914971,ly2940094,PubChem
6255,45611,624079,ly2944876,AACT
6256,45613,599306,ly2963016,AACT
6257,45614,637315,ly2969822,AACT
6258,45615,66577008,ly2979165,PubChem
6259,45616,701806,ly3000328,AACT
6260,45618,660751,ly3002183,AACT
6261,45619,554794,ly3002813,AACT
6262,45621,685795,ly3006072,AACT
6263,45622,708700,ly3007113,AACT
6264,45625,706819,ly3009385,AACT
6265,45626,653854,ly3015014,AACT
6266,45629,697795,ly3016859,AACT
6267,45632,920205,ly3022855,AACT
6268,45638,656520,ly3025876,AACT
6269,45639,686746,ly3031207,AACT
6270,45640,921227,ly3039478,AACT
6271,45643,922920,ly3041658,AACT
6272,45646,662787,ly3045697,AACT
6273,45647,648709,ly3050258,AACT
6274,45648,637101,ly3053102,AACT
6275,45649,568160,ly3076226,AACT
6276,45650,607617,ly3079514,AACT
6277,45651,659601,ly3084077,AACT
6278,45652,556173,ly3090106,AACT
6279,45656,640148,ly3108743,AACT
6280,45657,557691,ly3113593,AACT
6281,45658,620832,ly3114062,AACT
6282,45660,643722,ly3127760,AACT
6283,45661,558695,ly3127804,AACT
6284,45662,594179,ly3143753,AACT
6285,45663,563559,ly3154207,AACT
6286,45664,610396,ly3164530,AACT
6287,45666,594180,ly3185643,AACT
6288,45668,501041,ly3192767,AACT
6289,45670,558899,ly3200327,AACT
6290,45671,922796,ly3200882,AACT
6291,45672,542351,ly3202328,AACT
6292,45677,512166,ly3209590,AACT
6293,45678,523378,ly3214996,AACT
6294,45679,926100,ly3298176,AACT
6295,45680,923136,ly3300054,AACT
6296,45681,501750,ly3303560,AACT
6297,45683,912361,ly3305677,AACT
6298,45684,505855,ly3323795,AACT
6299,45685,735890,ly333334,AACT
6300,45686,3533,ruboxistaurin mesylate,Drug Central
6301,45688,CHEMBL2105949,arzoxifene hydrochloride,ChEMBL
6302,45689,DB12858,ly-377604,DrugBank
6303,45696,889405,ly517717,AACT
6304,45697,DB12988,ly-518674,DrugBank
6305,45698,DB12049,dasolampanel etibutil,DrugBank
6306,45703,DB12580,tradipitant,DrugBank
6307,45704,828352,"ly6k, vegfr1, vegfr2",AACT
6308,45705,122411069,ly900003,PubChem
6309,45706,716713,ly900010,AACT
6310,45707,534669,ly900014,AACT
6311,45708,533646,ly900018,AACT
6312,45712,513972,lyc-55716,AACT
6313,45713,4617,prolycopene,Drug Central
6314,45717,894869,lyme disease vaccine recombinant ospa,AACT
6315,45718,1619,tetracyclinemethylenelysine,Drug Central
6316,45720,505146,lymfactin,AACT
6317,45729,907870,lymphocytes,AACT
6318,45731,908834,activated lymphocytes,AACT
6319,45734,904717,lymphokine-activated killer cells,AACT
6320,45738,,technetium tc-99m tilmanocept,nme
6321,45742,5857,lynestrenol,WITHDRAWN
6322,45750,91604,lyral,PubChem
6323,45763,908114,lysodase,AACT
6324,45764,DB12406,lisofylline,DrugBank
6325,45765,676221,lysozyme,AACT
6326,45766,685058,lysozyme hydrochloride,AACT
6327,45775,696848,mmr vaxpro,AACT
6328,45783,839701,m-vax,AACT
6329,45785,DB05091,m0002,DrugBank
6330,45786,631608,m032,AACT
6331,45787,830869,m118,AACT
6332,45792,497065,m201-a,AACT
6333,45793,527082,m281,AACT
6334,45794,925867,m2951,AACT
6335,45801,DB04976,m40403,DrugBank
6336,45803,771062,m516102,AACT
6337,45806,527380,m7583,AACT
6338,45809,687606,ma09-hrpe,AACT
6339,45811,744237,99mtc albumin macroaggregates,AACT
6340,45821,772662,mab-3f8,AACT
6341,45822,727222,mab-425,AACT
6342,45841,DB12334,milataxel,DrugBank
6343,45842,827403,maca root,AACT
6344,45849,DB08932,macitentan,repoDB
6345,45860,DB09287,polyethylene glycol,repoDB
6346,45883,,sulfamylon,nme
6347,45888,894546,mage-10.a2,AACT
6348,45889,896892,mage-12 peptide vaccine,AACT
6349,45891,867497,mage-a3 peptide,AACT
6350,45896,776129,"mage-a1, mage-a3, and ny-eso-1 vaccine",AACT
6351,45897,884271,mage-a10 peptide,AACT
6352,45899,887115,mage-a3 and ny-eso-1,AACT
6353,45900,712119,mage-a3 asci,AACT
6354,45911,527624,magnesia calcinada,AACT
6355,45916,DB09481,magnesium carbonate,repoDB
6356,45919,4281,trimagnesium dicitrate,Drug Central
6357,45923,790266,magnesium iron hydroxycarbonate,AACT
6358,45926,91667710,magnesium isoglycyrrhizinate,PubChem
6359,45927,4592,magnesium lactate,Drug Central
6360,45929,615476,magnesium metamizol,AACT
6361,45935,4597,pidolic acid magnesium salt,Drug Central
6362,45983,,magnevist,nme
6363,45985,DB09407,magnesium chloride,repoDB
6364,45986,676946,magnesium oxide monohydrate,AACT
6365,46027,557858,maitake mushroom extract,AACT
6366,46031,517808,mak683,AACT
6367,46045,714021,malarone,AACT
6368,46055,DB12751,malic acid,DrugBank
6369,46056,645109,malignant glioma tumor lysate-pulsed autologous dendritic cell vaccine,AACT
6370,46057,862973,maloprim,AACT
6371,46062,612829,mammaglobin-a dna vaccine,AACT
6372,46070,,teslascan,nme
6373,46072,770847,mango juice,AACT
6374,46074,775173,mangosteen juice,AACT
6375,46076,1631,manidipine hydrochloride,Drug Central
6376,46079,DB12536,n-acetylmannosamine,DrugBank
6377,46097,92043642;25244236;447096;439198;65127,mannose-6-phosphate,PubChem
6378,46111,743506,map0004,AACT
6379,46115,807528,mapatumumab,AACT
6380,46159,661948,margetuximab,AACT
6381,46161,CHEMBL515408,maribavir,ChEMBL
6382,46163,DB00786,marimastat,DrugBank
6383,46164,873114,marine active,AACT
6384,46165,,marinol,nme
6385,46167,DB11762,marizomib,DrugBank
6386,46186,904994,mart-1 antigen,AACT
6387,46187,704451,mart-1 reactive cd8+ pbl,AACT
6388,46195,524919,dendritic cells loaded with 17 antigens,AACT
6389,46203,DB00179,masoprocol,repoDB
6390,46322,849614,dendritic cell vaccine,AACT
6391,46333,1638,oxarol,Drug Central
6392,46335,592273,maxadilan,AACT
6393,46357,842848,maxomat,AACT
6394,46359,655130,mayinglong musk,AACT
6395,46362,715762,maytenus ilicifolia leaves,AACT
6396,46363,DB00579,mazindol,repoDB
6397,46364,862293,mazirenwan,AACT
6398,46370,887505,mb-002,AACT
6399,46371,534420,mb-102,AACT
6400,46372,53247390,dbpr110,PubChem
6401,46373,621932,mb-6,AACT
6402,46376,44418783;76967524,mb07133,PubChem
6403,46379,842182,mb07803,AACT
6404,46380,DB05192,mb07811,DrugBank
6405,46381,731361,mb12066,AACT
6406,46383,561226,mb66,AACT
6407,46385,548028,mbc-11,AACT
6408,46386,923522,mbg453,AACT
6409,46387,872719,mbi 226,AACT
6410,46390,581161,mbn-101,AACT
6411,46391,773398,mbp-426,AACT
6412,46394,574954,mbs2320,AACT
6413,46397,846982,mbx-2044,AACT
6414,46398,DB12345,mbx-2982,DrugBank
6415,46399,DB12438,filociclovir,DrugBank
6416,46400,DB12390,mbx-8025,DrugBank
6417,46408,690565,mc-1101,AACT
6418,46411,706416,mcaf5352a,AACT
6419,46413,CHEMBL2105634,coleneuramide,ChEMBL
6420,46428,499279,mcla-117,AACT
6421,46429,516264,mcla-128,AACT
6422,46430,671405,mcmv3068a,AACT
6423,46431,671406,mcmv5322a,AACT
6424,46433,DB12110,m-chlorophenylpiperazine,DrugBank
6425,46434,560400,mcpyv tag-specific polyclonal autologous cd8-positive t cells,AACT
6426,46436,768043,mcs-2,AACT
6427,46440,685329,mcs110,AACT
6428,46448,637483,modified recombinant fish parvalbumin,AACT
6429,46449,849345,md-0727,AACT
6430,46452,834060,md05,AACT
6431,46453,834203,recombinant human gdf-5,AACT
6432,46457,DB01509,tenamfetamine,DrugBank
6433,46468,699142,mdco-2010,AACT
6434,46469,547224,mdco-216,AACT
6435,46473,576721,mdgn201,AACT
6436,46479,915172,mdna55,AACT
6437,46480,604675,mdt-10013,AACT
6438,46481,650350,mdt-15,AACT
6439,46484,CHEMBL2108680,pidilizumab,ChEMBL
6440,46486,CHEMBL2109492,mdx-1411,ChEMBL
6441,46495,776082,mdx-1203,AACT
6442,46497,DB05329,mdx-1379,DrugBank
6443,46499,818710,mdx-1401,AACT
6444,46502,808795,mdx1106-02,AACT
6445,46504,716677,me-143,AACT
6446,46505,DB13062,me-344,DrugBank
6447,46506,516019,me-401,AACT
6448,46509,235,habekacin,Drug Central
6449,46512,60143882,me1111,PubChem
6450,46534,DB00643,mebendazole,repoDB
6451,46544,1642,mebeverine hydrochloride,Drug Central
6452,46568,DB00737,meclizine,repoDB
6453,46580,568820,medi-4166,AACT
6454,46586,810099,medi-517,AACT
6455,46593,883702,medi-528,AACT
6456,46597,837648,medi-534,AACT
6457,46607,796481,medi-547,AACT
6458,46608,DB12530,inebilizumab,DrugBank
6459,46612,695611,medi-557,AACT
6460,46613,800263,medi-559,AACT
6461,46614,835593,medi-560,AACT
6462,46616,731499,medi-565,AACT
6463,46617,569377,medi-570,AACT
6464,46621,DB12363,dusigitumab,DrugBank
6465,46623,DB12609,tovetumab,DrugBank
6466,46624,758879,medi-578,AACT
6467,46625,587079,medi0382,AACT
6468,46626,543684,medi0562,AACT
6469,46627,693651,medi0639,AACT
6470,46628,624271,medi0680,AACT
6471,46630,635058,medi1814,AACT
6472,46632,560654,medi1873,AACT
6473,46638,CHEMBL2109604,medi-2338,ChEMBL
6474,46639,603821,medi3250,AACT
6475,46641,775902,medi3414,AACT
6476,46644,505533,medi3726,AACT
6477,46646,544903,medi3902,AACT
6478,46649,CHEMBL2109452,medi-4212,ChEMBL
6479,46653,561601,medi4276,AACT
6480,46668,669330,medi4893,AACT
6481,46669,533364,medi4920,AACT
6482,46670,CHEMBL2109614,medi-5117,ChEMBL
6483,46681,504304,medi5884,AACT
6484,46684,503831,medi6012,AACT
6485,46685,913375,medi6383,AACT
6486,46687,CHEMBL2109531,medi-6469,ChEMBL
6487,46692,571189,medi7352,AACT
6488,46694,571181,medi7510,AACT
